Trip_ID,Route_ID,Bus_Stop_ID,Scheduled_Arrival,Actual_Arrival,Delay_Minutes,Passenger_Count,Day_of_Week,Weather_Condition,Latitude,Longitude,Bus_Type
TRIP01551,LAG-101,Yaba,2024-01-01 06:57:00,2024-01-01 06:57:00,0,59,Tuesday,Sunny,6.460044,3.467331,Mini
TRIP01552,LAG-201,Ikeja,2024-01-01 11:50:00,2024-01-01 11:52:00,2,42,Saturday,Rainy,6.527277,3.44892,Standard
TRIP01553,LAG-201,Ikeja,2024-01-02 03:47:00,2024-01-02 03:47:00,0,45,Thursday,Cloudy,6.521818,3.438694,Articulated
TRIP01554,LAG-201,VI,2024-01-02 02:01:00,2024-01-02 02:01:00,0,26,Wednesday,Cloudy,6.588702,3.429853,Mini
TRIP01555,LAG-102,Ojuelegba,2024-01-01 20:30:00,2024-01-01 20:30:00,0,63,Sunday,Sunny,6.568974,3.414081,Mini
TRIP01556,LAG-102,CMS,2024-01-02 02:48:00,2024-01-02 02:58:00,10,35,Tuesday,Rainy,6.476842,3.399802,Mini
TRIP01557,LAG-301,Ikeja,2024-01-01 13:09:00,2024-01-01 13:19:00,10,44,Thursday,Foggy,6.580322,3.345091,Articulated
TRIP01558,LAG-202,Ikeja,2024-01-01 18:39:00,2024-01-01 18:49:00,10,49,Tuesday,Sunny,6.486108,3.360316,Mini
TRIP01559,LAG-101,Ojuelegba,2024-01-01 17:12:00,2024-01-01 17:12:00,0,17,Monday,Sunny,6.486099,3.352946,Standard
TRIP01560,LAG-201,Ajah,2024-01-01 11:38:00,2024-01-01 11:38:00,0,32,Saturday,Foggy,6.53015,3.405115,Standard
TRIP01561,LAG-101,Ikeja,2024-01-01 11:45:00,2024-01-01 11:45:00,0,46,Wednesday,Rainy,6.562438,3.38644,Standard
TRIP01562,LAG-201,Yaba,2024-01-01 16:35:00,2024-01-01 16:40:00,5,44,Sunday,Rainy,6.456597,3.352154,Standard
TRIP01563,LAG-102,CMS,2024-01-01 11:00:00,2024-01-01 11:00:00,0,30,Sunday,Foggy,6.441069,3.352391,Standard
TRIP01564,LAG-101,Yaba,2024-01-01 17:56:00,2024-01-01 18:06:00,10,51,Saturday,Sunny,6.540912,3.373044,Mini
TRIP01565,LAG-102,Berger,2024-01-01 20:34:00,2024-01-01 20:34:00,0,71,Tuesday,Foggy,6.470808,3.476949,Mini
TRIP01566,LAG-102,Lekki,2024-01-01 07:13:00,2024-01-01 07:13:00,0,45,Monday,Rainy,6.551473,3.332741,Standard
TRIP01567,LAG-102,Ikeja,2024-01-01 23:10:00,2024-01-01 23:10:00,0,49,Thursday,Foggy,6.442729,3.464322,Mini
TRIP01568,LAG-301,Lekki,2024-01-02 02:42:00,2024-01-02 02:42:00,0,8,Tuesday,Sunny,6.548482,3.466546,Articulated
TRIP01569,LAG-301,Ikeja,2024-01-01 23:16:00,2024-01-01 23:16:00,0,52,Wednesday,Rainy,6.492218,3.467506,Mini
TRIP01570,LAG-102,CMS,2024-01-02 02:29:00,2024-01-02 02:29:00,0,58,Sunday,Foggy,6.529962,3.456718,Standard
TRIP01571,LAG-301,Ajah,2024-01-01 12:08:00,2024-01-01 12:08:00,0,34,Saturday,Sunny,6.573144,3.488087,Mini
TRIP01572,LAG-301,Ojuelegba,2024-01-01 10:42:00,2024-01-01 10:42:00,0,11,Friday,Cloudy,6.545757,3.483557,Articulated
TRIP01573,LAG-301,VI,2024-01-01 22:01:00,2024-01-01 22:01:00,0,51,Friday,Cloudy,6.574155,3.475695,Standard
TRIP01574,LAG-201,VI,2024-01-01 22:56:00,2024-01-01 22:56:00,0,25,Saturday,Cloudy,6.445634,3.404423,Articulated
TRIP01575,LAG-202,Ajah,2024-01-01 14:09:00,2024-01-01 14:09:00,0,54,Friday,Cloudy,6.443217,3.470689,Articulated
TRIP01576,LAG-301,CMS,2024-01-01 12:04:00,2024-01-01 12:04:00,0,28,Tuesday,Rainy,6.534311,3.345241,Mini
TRIP01577,LAG-102,Lekki,2024-01-01 12:27:00,2024-01-01 12:27:00,0,37,Wednesday,Cloudy,6.46913,3.488687,Mini
TRIP01578,LAG-301,Yaba,2024-01-01 17:46:00,2024-01-01 17:46:00,0,60,Wednesday,Sunny,6.458172,3.425738,Standard
TRIP01579,LAG-101,Berger,2024-01-01 20:10:00,2024-01-01 20:25:00,15,42,Friday,Foggy,6.580823,3.411109,Standard
TRIP01580,LAG-301,CMS,2024-01-01 20:52:00,2024-01-01 21:12:00,20,25,Friday,Foggy,6.548855,3.342593,Mini
TRIP01581,LAG-202,Ajah,2024-01-01 19:45:00,2024-01-01 20:05:00,20,15,Thursday,Foggy,6.527629,3.381732,Mini
TRIP01582,LAG-201,Berger,2024-01-01 18:03:00,2024-01-01 18:03:00,0,29,Monday,Rainy,6.43025,3.406429,Mini
TRIP01583,LAG-102,Berger,2024-01-02 03:01:00,2024-01-02 03:11:00,10,24,Monday,Foggy,6.457956,3.357891,Standard
TRIP01584,LAG-201,Ojuelegba,2024-01-01 14:26:00,2024-01-01 14:26:00,0,25,Tuesday,Sunny,6.568747,3.483979,Standard
TRIP01585,LAG-101,VI,2024-01-01 06:18:00,2024-01-01 06:38:00,20,46,Friday,Rainy,6.487445,3.349183,Mini
TRIP01586,LAG-102,VI,2024-01-01 13:32:00,2024-01-01 13:42:00,10,35,Wednesday,Foggy,6.541318,3.358004,Standard
TRIP01587,LAG-301,Yaba,2024-01-01 23:32:00,2024-01-01 23:32:00,0,54,Wednesday,Sunny,6.509348,3.498178,Mini
TRIP01588,LAG-201,VI,2024-01-01 18:47:00,2024-01-01 18:47:00,0,26,Thursday,Sunny,6.492128,3.411923,Mini
TRIP01589,LAG-301,Yaba,2024-01-01 18:34:00,2024-01-01 18:34:00,0,57,Tuesday,Rainy,6.583081,3.489582,Articulated
TRIP01590,LAG-102,Ajah,2024-01-01 12:58:00,2024-01-01 13:08:00,10,26,Friday,Cloudy,6.578852,3.423593,Articulated
TRIP01591,LAG-202,VI,2024-01-01 07:55:00,2024-01-01 08:05:00,10,27,Wednesday,Rainy,6.48546,3.409456,Mini
TRIP01592,LAG-202,Ikeja,2024-01-01 19:58:00,2024-01-01 19:58:00,0,15,Thursday,Sunny,6.598282,3.383184,Mini
TRIP01593,LAG-102,Yaba,2024-01-01 15:25:00,2024-01-01 15:25:00,0,29,Saturday,Sunny,6.449345,3.367296,Mini
TRIP01594,LAG-201,VI,2024-01-01 12:41:00,2024-01-01 12:41:00,0,40,Thursday,Cloudy,6.505819,3.465948,Articulated
TRIP01595,LAG-202,Berger,2024-01-01 16:07:00,2024-01-01 16:12:00,5,12,Friday,Sunny,6.485382,3.461579,Articulated
TRIP01596,LAG-101,Yaba,2024-01-01 10:14:00,2024-01-01 10:14:00,0,27,Wednesday,Cloudy,6.432244,3.465243,Mini
TRIP01597,LAG-102,Lekki,2024-01-01 07:10:00,2024-01-01 07:10:00,0,34,Friday,Cloudy,6.593188,3.476116,Standard
TRIP01598,LAG-202,Ojuelegba,2024-01-01 16:13:00,2024-01-01 16:18:00,5,32,Friday,Cloudy,6.514389,3.418455,Articulated
TRIP01599,LAG-201,Ojuelegba,2024-01-01 10:51:00,2024-01-01 11:11:00,20,32,Monday,Rainy,6.467369,3.444936,Standard
TRIP01600,LAG-301,Ajah,2024-01-01 05:54:00,2024-01-01 05:54:00,0,48,Tuesday,Rainy,6.59302,3.345132,Standard
TRIP01601,LAG-202,Berger,2024-01-01 12:01:00,2024-01-01 12:01:00,0,34,Tuesday,Foggy,6.538346,3.357097,Articulated
TRIP01602,LAG-301,Ojuelegba,2024-01-01 20:31:00,2024-01-01 20:51:00,20,24,Monday,Foggy,6.590081,3.358382,Articulated
TRIP01603,LAG-101,Yaba,2024-01-01 16:09:00,2024-01-01 16:09:00,0,34,Sunday,Cloudy,6.508549,3.431832,Mini
TRIP01604,LAG-102,Ojuelegba,2024-01-01 09:24:00,2024-01-01 09:24:00,0,20,Friday,Cloudy,6.469683,3.488353,Mini
TRIP01605,LAG-101,Lekki,2024-01-01 12:02:00,2024-01-01 12:17:00,15,56,Tuesday,Rainy,6.478158,3.48463,Mini
TRIP01606,LAG-202,Ajah,2024-01-01 10:25:00,2024-01-01 10:27:00,2,17,Friday,Foggy,6.442584,3.484531,Articulated
TRIP01607,LAG-102,Ajah,2024-01-01 14:24:00,2024-01-01 14:44:00,20,40,Tuesday,Sunny,6.483089,3.396783,Standard
TRIP01608,LAG-202,Ojuelegba,2024-01-01 18:37:00,2024-01-01 18:37:00,0,27,Friday,Rainy,6.531163,3.492856,Articulated
TRIP01609,LAG-201,Ajah,2024-01-01 20:42:00,2024-01-01 20:42:00,0,43,Thursday,Sunny,6.489539,3.475507,Articulated
TRIP01610,LAG-101,Berger,2024-01-02 03:03:00,2024-01-02 03:03:00,0,29,Thursday,Foggy,6.463747,3.362488,Articulated
TRIP01611,LAG-201,Lekki,2024-01-02 01:55:00,2024-01-02 02:00:00,5,53,Sunday,Rainy,6.46603,3.384687,Mini
TRIP01612,LAG-102,Yaba,2024-01-02 02:05:00,2024-01-02 02:05:00,0,28,Saturday,Cloudy,6.595059,3.488394,Mini
TRIP01613,LAG-202,Yaba,2024-01-02 04:50:00,2024-01-02 04:50:00,0,25,Friday,Sunny,6.519247,3.408299,Mini
TRIP01614,LAG-101,Ikeja,2024-01-01 10:23:00,2024-01-01 10:38:00,15,34,Wednesday,Foggy,6.592751,3.395206,Articulated
TRIP01615,LAG-101,Ikeja,2024-01-01 21:50:00,2024-01-01 21:50:00,0,18,Thursday,Sunny,6.464925,3.336423,Mini
TRIP01616,LAG-101,Ojuelegba,2024-01-01 22:13:00,2024-01-01 22:15:00,2,33,Sunday,Foggy,6.475939,3.338899,Mini
TRIP01617,LAG-202,Yaba,2024-01-01 13:37:00,2024-01-01 13:37:00,0,46,Tuesday,Sunny,6.514537,3.400732,Mini
TRIP01618,LAG-101,Ojuelegba,2024-01-02 02:48:00,2024-01-02 03:08:00,20,45,Saturday,Cloudy,6.465099,3.366611,Mini
TRIP01619,LAG-201,Lekki,2024-01-01 11:38:00,2024-01-01 11:38:00,0,33,Thursday,Sunny,6.589396,3.434609,Standard
TRIP01620,LAG-201,Ojuelegba,2024-01-01 09:39:00,2024-01-01 09:39:00,0,23,Wednesday,Cloudy,6.593522,3.338239,Mini
TRIP01621,LAG-202,Ojuelegba,2024-01-01 07:49:00,2024-01-01 07:49:00,0,69,Friday,Rainy,6.436923,3.398517,Articulated
TRIP01622,LAG-202,Yaba,2024-01-01 21:04:00,2024-01-01 21:06:00,2,57,Sunday,Foggy,6.552162,3.438484,Standard
TRIP01623,LAG-102,CMS,2024-01-02 01:43:00,2024-01-02 01:43:00,0,37,Monday,Rainy,6.452532,3.491096,Mini
TRIP01624,LAG-101,Lekki,2024-01-01 10:44:00,2024-01-01 10:44:00,0,27,Monday,Sunny,6.48552,3.460272,Articulated
TRIP01625,LAG-201,Yaba,2024-01-01 20:02:00,2024-01-01 20:02:00,0,54,Wednesday,Rainy,6.581752,3.444411,Standard
TRIP01626,LAG-101,Ikeja,2024-01-01 20:05:00,2024-01-01 20:05:00,0,31,Saturday,Sunny,6.529107,3.45976,Articulated
TRIP01627,LAG-301,Ojuelegba,2024-01-01 18:19:00,2024-01-01 18:19:00,0,46,Saturday,Foggy,6.433521,3.457964,Mini
TRIP01628,LAG-101,CMS,2024-01-01 06:39:00,2024-01-01 06:39:00,0,35,Sunday,Cloudy,6.508185,3.331206,Standard
TRIP01629,LAG-102,VI,2024-01-01 13:08:00,2024-01-01 13:18:00,10,49,Tuesday,Sunny,6.548528,3.449447,Standard
TRIP01630,LAG-202,CMS,2024-01-01 05:29:00,2024-01-01 05:49:00,20,8,Wednesday,Rainy,6.522984,3.397952,Articulated
TRIP01631,LAG-101,Ikeja,2024-01-01 08:17:00,2024-01-01 08:37:00,20,19,Sunday,Rainy,6.452131,3.473234,Articulated
TRIP01632,LAG-102,CMS,2024-01-01 19:11:00,2024-01-01 19:11:00,0,54,Friday,Sunny,6.545582,3.410039,Mini
TRIP01633,LAG-201,Ikeja,2024-01-02 02:19:00,2024-01-02 02:19:00,0,30,Tuesday,Cloudy,6.502335,3.422925,Mini
TRIP01634,LAG-101,Ikeja,2024-01-01 12:17:00,2024-01-01 12:17:00,0,42,Monday,Foggy,6.561018,3.470747,Mini
TRIP01635,LAG-102,CMS,2024-01-01 18:43:00,2024-01-01 18:48:00,5,51,Saturday,Foggy,6.576117,3.473231,Standard
TRIP01636,LAG-202,Ikeja,2024-01-01 20:39:00,2024-01-01 20:39:00,0,40,Tuesday,Sunny,6.505153,3.41002,Articulated
TRIP01637,LAG-201,VI,2024-01-01 06:29:00,2024-01-01 06:29:00,0,28,Monday,Rainy,6.444591,3.487846,Mini
TRIP01638,LAG-201,Ajah,2024-01-01 08:28:00,2024-01-01 08:28:00,0,28,Saturday,Rainy,6.546731,3.484968,Mini
TRIP01639,LAG-101,VI,2024-01-02 02:32:00,2024-01-02 02:32:00,0,33,Saturday,Cloudy,6.462685,3.471312,Articulated
TRIP01640,LAG-102,VI,2024-01-01 10:59:00,2024-01-01 11:04:00,5,41,Saturday,Foggy,6.491362,3.394058,Articulated
TRIP01641,LAG-202,Ojuelegba,2024-01-01 16:26:00,2024-01-01 16:26:00,0,29,Monday,Cloudy,6.571034,3.377545,Mini
TRIP01642,LAG-301,Ikeja,2024-01-01 22:11:00,2024-01-01 22:11:00,0,28,Friday,Sunny,6.518246,3.47716,Standard
TRIP01643,LAG-101,Ojuelegba,2024-01-01 15:32:00,2024-01-01 15:32:00,0,36,Tuesday,Cloudy,6.560839,3.423617,Standard
TRIP01644,LAG-301,Ojuelegba,2024-01-01 07:02:00,2024-01-01 07:12:00,10,30,Tuesday,Foggy,6.597929,3.464753,Mini
TRIP01645,LAG-201,Ikeja,2024-01-01 10:10:00,2024-01-01 10:12:00,2,31,Thursday,Rainy,6.602256,3.395192,Articulated
TRIP01646,LAG-101,Ikeja,2024-01-02 01:24:00,2024-01-02 01:24:00,0,39,Thursday,Foggy,6.546674,3.378329,Standard
TRIP01647,LAG-201,VI,2024-01-02 02:58:00,2024-01-02 02:58:00,0,19,Sunday,Sunny,6.576321,3.375044,Articulated
TRIP01648,LAG-202,Berger,2024-01-01 05:48:00,2024-01-01 05:48:00,0,72,Tuesday,Foggy,6.524096,3.442816,Mini
TRIP01649,LAG-102,Ikeja,2024-01-01 23:24:00,2024-01-01 23:29:00,5,64,Monday,Rainy,6.456357,3.48855,Articulated
TRIP01650,LAG-102,Lekki,2024-01-01 22:47:00,2024-01-01 22:47:00,0,22,Wednesday,Rainy,6.557666,3.333458,Mini
TRIP01651,LAG-101,Ojuelegba,2024-01-01 21:46:00,2024-01-01 21:46:00,0,55,Monday,Rainy,6.52227,3.488078,Standard
TRIP01652,LAG-102,Ikeja,2024-01-01 09:17:00,2024-01-01 09:17:00,0,39,Monday,Rainy,6.515829,3.350357,Articulated
TRIP01653,LAG-301,Ikeja,2024-01-01 13:03:00,2024-01-01 13:13:00,10,45,Friday,Sunny,6.589394,3.490363,Mini
TRIP01654,LAG-202,Berger,2024-01-01 10:36:00,2024-01-01 10:36:00,0,36,Saturday,Rainy,6.548491,3.462348,Standard
TRIP01655,LAG-202,Yaba,2024-01-02 01:40:00,2024-01-02 01:40:00,0,33,Tuesday,Foggy,6.517074,3.356323,Mini
TRIP01656,LAG-301,Ajah,2024-01-02 02:41:00,2024-01-02 02:41:00,0,41,Tuesday,Foggy,6.493883,3.403514,Mini
TRIP01657,LAG-101,VI,2024-01-01 18:35:00,2024-01-01 18:37:00,2,40,Thursday,Rainy,6.461959,3.427576,Mini
TRIP01658,LAG-202,Lekki,2024-01-01 22:14:00,2024-01-01 22:16:00,2,27,Friday,Cloudy,6.527424,3.45551,Standard
TRIP01659,LAG-202,CMS,2024-01-01 18:01:00,2024-01-01 18:01:00,0,34,Thursday,Sunny,6.514732,3.440177,Mini
TRIP01660,LAG-301,Yaba,2024-01-01 23:52:00,2024-01-01 23:52:00,0,62,Saturday,Rainy,6.544449,3.435159,Mini
TRIP01661,LAG-202,Ajah,2024-01-01 15:26:00,2024-01-01 15:26:00,0,43,Thursday,Foggy,6.452243,3.390643,Mini
TRIP01662,LAG-301,Ajah,2024-01-01 07:27:00,2024-01-01 07:27:00,0,47,Wednesday,Rainy,6.576225,3.337422,Articulated
TRIP01663,LAG-202,Ikeja,2024-01-01 10:16:00,2024-01-01 10:16:00,0,18,Tuesday,Sunny,6.441723,3.334793,Standard
TRIP01664,LAG-301,VI,2024-01-01 21:46:00,2024-01-01 21:46:00,0,50,Thursday,Cloudy,6.58426,3.400705,Mini
TRIP01665,LAG-201,Lekki,2024-01-01 21:42:00,2024-01-01 21:47:00,5,37,Wednesday,Sunny,6.463474,3.41791,Mini
TRIP01666,LAG-101,Ojuelegba,2024-01-01 18:08:00,2024-01-01 18:23:00,15,51,Friday,Rainy,6.570766,3.341191,Standard
TRIP01667,LAG-202,Berger,2024-01-01 16:53:00,2024-01-01 16:55:00,2,52,Friday,Cloudy,6.451434,3.420786,Articulated
TRIP01668,LAG-201,CMS,2024-01-02 03:13:00,2024-01-02 03:23:00,10,42,Thursday,Cloudy,6.501754,3.411939,Articulated
TRIP01669,LAG-102,Ikeja,2024-01-01 21:18:00,2024-01-01 21:18:00,0,25,Monday,Foggy,6.595396,3.378053,Articulated
TRIP01670,LAG-101,Yaba,2024-01-01 13:55:00,2024-01-01 13:55:00,0,22,Friday,Cloudy,6.547478,3.357571,Articulated
TRIP01671,LAG-102,Berger,2024-01-01 13:26:00,2024-01-01 13:26:00,0,49,Friday,Rainy,6.539595,3.443739,Standard
TRIP01672,LAG-101,Ojuelegba,2024-01-02 02:59:00,2024-01-02 02:59:00,0,45,Saturday,Cloudy,6.595511,3.352538,Mini
TRIP01673,LAG-301,Ojuelegba,2024-01-01 22:41:00,2024-01-01 22:46:00,5,43,Tuesday,Cloudy,6.555993,3.458148,Standard
TRIP01674,LAG-202,Berger,2024-01-02 04:36:00,2024-01-02 04:36:00,0,38,Wednesday,Cloudy,6.507532,3.435028,Articulated
TRIP01675,LAG-201,Lekki,2024-01-01 08:02:00,2024-01-01 08:07:00,5,35,Monday,Foggy,6.573983,3.418115,Standard
TRIP01676,LAG-201,Ikeja,2024-01-01 18:35:00,2024-01-01 18:35:00,0,48,Saturday,Foggy,6.485026,3.428765,Standard
TRIP01677,LAG-102,Ajah,2024-01-01 05:03:00,2024-01-01 05:08:00,5,66,Monday,Sunny,6.55238,3.450891,Articulated
TRIP01678,LAG-202,Lekki,2024-01-02 03:20:00,2024-01-02 03:20:00,0,21,Wednesday,Cloudy,6.580456,3.407903,Standard
TRIP01679,LAG-102,VI,2024-01-01 11:21:00,2024-01-01 11:21:00,0,38,Saturday,Rainy,6.585196,3.394319,Standard
TRIP01680,LAG-202,Yaba,2024-01-01 22:09:00,2024-01-01 22:14:00,5,15,Monday,Cloudy,6.446943,3.41093,Articulated
TRIP01681,LAG-102,Yaba,2024-01-01 11:51:00,2024-01-01 12:11:00,20,29,Monday,Rainy,6.517752,3.369716,Standard
TRIP01682,LAG-201,Lekki,2024-01-01 20:02:00,2024-01-01 20:02:00,0,49,Saturday,Sunny,6.566515,3.461108,Articulated
TRIP01683,LAG-102,Ojuelegba,2024-01-01 15:00:00,2024-01-01 15:00:00,0,42,Monday,Cloudy,6.496487,3.415329,Standard
TRIP01684,LAG-201,Ojuelegba,2024-01-01 16:40:00,2024-01-01 16:42:00,2,51,Monday,Rainy,6.527981,3.412689,Mini
TRIP01685,LAG-202,Ojuelegba,2024-01-01 05:19:00,2024-01-01 05:19:00,0,46,Monday,Foggy,6.524808,3.352284,Standard
TRIP01686,LAG-301,CMS,2024-01-01 08:18:00,2024-01-01 08:23:00,5,32,Tuesday,Sunny,6.593178,3.491042,Mini
TRIP01687,LAG-301,Berger,2024-01-01 21:35:00,2024-01-01 21:35:00,0,40,Thursday,Foggy,6.449707,3.488778,Articulated
TRIP01688,LAG-202,VI,2024-01-01 17:39:00,2024-01-01 17:39:00,0,23,Saturday,Foggy,6.474234,3.399128,Mini
TRIP01689,LAG-102,VI,2024-01-02 03:42:00,2024-01-02 03:42:00,0,36,Thursday,Cloudy,6.459884,3.375426,Articulated
TRIP01690,LAG-101,VI,2024-01-01 16:16:00,2024-01-01 16:16:00,0,61,Sunday,Sunny,6.455804,3.433981,Standard
TRIP01691,LAG-202,Lekki,2024-01-01 09:44:00,2024-01-01 09:44:00,0,44,Monday,Sunny,6.589645,3.490833,Articulated
TRIP01692,LAG-201,Ikeja,2024-01-01 17:34:00,2024-01-01 17:34:00,0,42,Thursday,Cloudy,6.453024,3.381387,Articulated
TRIP01693,LAG-202,Ikeja,2024-01-01 05:06:00,2024-01-01 05:16:00,10,37,Saturday,Foggy,6.507419,3.337832,Standard
TRIP01694,LAG-201,CMS,2024-01-01 16:06:00,2024-01-01 16:06:00,0,39,Saturday,Cloudy,6.489247,3.410484,Standard
TRIP01695,LAG-301,Ajah,2024-01-01 18:39:00,2024-01-01 18:41:00,2,45,Saturday,Sunny,6.505959,3.469303,Mini
TRIP01696,LAG-202,Ajah,2024-01-02 03:28:00,2024-01-02 03:43:00,15,52,Sunday,Sunny,6.450958,3.420429,Articulated
TRIP01697,LAG-202,Berger,2024-01-02 01:43:00,2024-01-02 01:43:00,0,41,Tuesday,Rainy,6.580985,3.357693,Articulated
TRIP01698,LAG-301,CMS,2024-01-01 09:21:00,2024-01-01 09:31:00,10,34,Thursday,Sunny,6.579344,3.485438,Mini
TRIP01699,LAG-301,Ajah,2024-01-01 10:44:00,2024-01-01 10:44:00,0,35,Thursday,Sunny,6.526659,3.338586,Mini
TRIP01700,LAG-301,Ikeja,2024-01-01 13:18:00,2024-01-01 13:18:00,0,49,Tuesday,Rainy,6.556065,3.405562,Articulated
TRIP01701,LAG-101,Ojuelegba,2024-01-01 19:50:00,2024-01-01 19:50:00,0,48,Saturday,Sunny,6.43007,3.467001,Standard
TRIP01702,LAG-201,Lekki,2024-01-01 14:34:00,2024-01-01 14:34:00,0,24,Tuesday,Foggy,6.463511,3.39566,Articulated
TRIP01703,LAG-202,Ojuelegba,2024-01-02 03:42:00,2024-01-02 03:42:00,0,19,Tuesday,Cloudy,6.598685,3.439069,Standard
TRIP01704,LAG-201,Ikeja,2024-01-02 00:39:00,2024-01-02 00:39:00,0,23,Sunday,Sunny,6.505281,3.478751,Articulated
TRIP01705,LAG-201,Lekki,2024-01-01 18:01:00,2024-01-01 18:01:00,0,43,Saturday,Cloudy,6.536052,3.426953,Standard
TRIP01706,LAG-102,Berger,2024-01-01 08:56:00,2024-01-01 08:56:00,0,34,Wednesday,Sunny,6.454587,3.435833,Standard
TRIP01707,LAG-101,VI,2024-01-02 01:12:00,2024-01-02 01:12:00,0,86,Tuesday,Sunny,6.479614,3.491232,Articulated
TRIP01708,LAG-201,Yaba,2024-01-01 15:41:00,2024-01-01 15:51:00,10,44,Thursday,Sunny,6.556415,3.343259,Mini
TRIP01709,LAG-101,Ikeja,2024-01-01 18:14:00,2024-01-01 18:14:00,0,21,Thursday,Foggy,6.601196,3.356948,Mini
TRIP01710,LAG-102,Ikeja,2024-01-01 08:38:00,2024-01-01 08:38:00,0,39,Thursday,Sunny,6.493721,3.438696,Articulated
TRIP01711,LAG-202,VI,2024-01-01 09:56:00,2024-01-01 09:56:00,0,15,Sunday,Foggy,6.585357,3.3369,Standard
TRIP01712,LAG-202,Ajah,2024-01-01 10:01:00,2024-01-01 10:16:00,15,32,Friday,Foggy,6.575774,3.380587,Standard
TRIP01713,LAG-101,VI,2024-01-01 15:32:00,2024-01-01 15:37:00,5,11,Friday,Sunny,6.493452,3.341289,Mini
TRIP01714,LAG-301,Ajah,2024-01-02 02:32:00,2024-01-02 02:52:00,20,43,Sunday,Rainy,6.436876,3.441334,Mini
TRIP01715,LAG-201,Lekki,2024-01-01 07:00:00,2024-01-01 07:00:00,0,16,Sunday,Foggy,6.553002,3.341562,Standard
TRIP01716,LAG-102,Ikeja,2024-01-02 04:54:00,2024-01-02 04:54:00,0,82,Saturday,Sunny,6.467549,3.455486,Standard
TRIP01717,LAG-202,Lekki,2024-01-01 15:12:00,2024-01-01 15:12:00,0,18,Sunday,Rainy,6.580784,3.490172,Standard
TRIP01718,LAG-301,Lekki,2024-01-01 16:31:00,2024-01-01 16:31:00,0,45,Thursday,Cloudy,6.491654,3.36979,Mini
TRIP01719,LAG-202,Lekki,2024-01-01 07:27:00,2024-01-01 07:27:00,0,52,Friday,Foggy,6.523383,3.490487,Mini
TRIP01720,LAG-102,Lekki,2024-01-01 08:19:00,2024-01-01 08:19:00,0,20,Tuesday,Foggy,6.551426,3.413185,Articulated
TRIP01721,LAG-101,Berger,2024-01-01 20:37:00,2024-01-01 20:37:00,0,35,Saturday,Rainy,6.512387,3.450129,Articulated
TRIP01722,LAG-102,Ajah,2024-01-02 04:45:00,2024-01-02 05:00:00,15,14,Thursday,Foggy,6.487631,3.337174,Standard
TRIP01723,LAG-102,Ikeja,2024-01-01 11:40:00,2024-01-01 11:40:00,0,21,Saturday,Sunny,6.563081,3.497438,Mini
TRIP01724,LAG-301,Ojuelegba,2024-01-02 04:09:00,2024-01-02 04:24:00,15,42,Sunday,Rainy,6.464494,3.478812,Mini
TRIP01725,LAG-202,Yaba,2024-01-01 06:55:00,2024-01-01 07:00:00,5,68,Monday,Foggy,6.57868,3.411623,Mini
TRIP01726,LAG-102,CMS,2024-01-01 09:00:00,2024-01-01 09:00:00,0,7,Friday,Foggy,6.516318,3.428452,Articulated
TRIP01727,LAG-202,Yaba,2024-01-02 02:24:00,2024-01-02 02:24:00,0,44,Saturday,Cloudy,6.540822,3.346914,Standard
TRIP01728,LAG-101,Ojuelegba,2024-01-01 13:13:00,2024-01-01 13:15:00,2,50,Thursday,Cloudy,6.451168,3.343379,Mini
TRIP01729,LAG-301,Yaba,2024-01-02 03:16:00,2024-01-02 03:16:00,0,63,Saturday,Cloudy,6.445614,3.403267,Articulated
TRIP01730,LAG-101,Ajah,2024-01-02 03:11:00,2024-01-02 03:11:00,0,14,Thursday,Foggy,6.602743,3.425396,Articulated
TRIP01731,LAG-202,VI,2024-01-01 05:23:00,2024-01-01 05:25:00,2,30,Monday,Sunny,6.600777,3.378664,Standard
TRIP01732,LAG-101,Ajah,2024-01-02 02:53:00,2024-01-02 02:53:00,0,35,Saturday,Rainy,6.543726,3.334199,Standard
TRIP01733,LAG-301,Ajah,2024-01-01 14:20:00,2024-01-01 14:30:00,10,13,Saturday,Sunny,6.440781,3.357625,Articulated
TRIP01734,LAG-102,Lekki,2024-01-01 21:31:00,2024-01-01 21:41:00,10,44,Saturday,Cloudy,6.550054,3.372483,Mini
TRIP01735,LAG-301,Yaba,2024-01-01 08:23:00,2024-01-01 08:23:00,0,50,Wednesday,Sunny,6.500791,3.391814,Articulated
TRIP01736,LAG-301,Yaba,2024-01-01 18:50:00,2024-01-01 18:50:00,0,66,Sunday,Sunny,6.547182,3.495014,Mini
TRIP01737,LAG-301,Ajah,2024-01-01 07:10:00,2024-01-01 07:10:00,0,18,Friday,Sunny,6.508171,3.373205,Standard
TRIP01738,LAG-101,Yaba,2024-01-02 01:26:00,2024-01-02 01:36:00,10,67,Saturday,Rainy,6.51492,3.422379,Standard
TRIP01739,LAG-301,Ajah,2024-01-01 15:43:00,2024-01-01 15:43:00,0,26,Monday,Sunny,6.550763,3.396364,Standard
TRIP01740,LAG-301,Ikeja,2024-01-02 03:16:00,2024-01-02 03:16:00,0,49,Tuesday,Sunny,6.512106,3.39251,Articulated
TRIP01741,LAG-201,CMS,2024-01-01 07:53:00,2024-01-01 07:53:00,0,56,Monday,Foggy,6.546512,3.378658,Mini
